attribute_line_id;product_tmpl_id;attribute_id;value
21521;34565;36;380
21522;34566;36;3455
21523;34566;145;8064
21524;34566;41;4888
21525;34567;44;5092
21526;6743;3;6826
21526;6743;3;152
21526;6743;3;65
21526;6743;3;156
21526;6743;3;189
21526;6743;3;109
21526;6743;3;150
21527;34573;60;1360
21527;34573;60;1171
21528;34574;60;9446
21530;34579;64;9448
21531;34580;60;1191
21532;34585;154;9449
21533;34587;119;6697
21534;34587;157;7878
21534;34587;157;10627
21536;34590;63;9452
21536;34590;63;9450
21536;34590;63;9451
21536;34590;63;9453
21536;34590;63;9454
21537;34591;60;1200
21538;34591;63;9455
21538;34591;63;9457
21538;34591;63;9456
21539;34592;60;1149
21540;34592;63;9455
21540;34592;63;9457
21540;34592;63;9456
21541;34593;36;4887
21542;34593;41;9458
21543;34593;144;4691
21544;34594;36;6929
21545;34594;41;6935
21546;34538;8;138
21547;19063;10;4114
21547;19063;10;7808
21547;19063;10;7807
21547;19063;10;4590
21548;34597;3;61
21548;34597;3;132
21549;34598;3;117
21549;34598;3;4669
21549;34598;3;132
21550;34606;1;40
21551;34607;1;26
21552;34608;8;97
21553;34609;8;398
21553;34609;8;6081
21554;34610;8;76
21555;34611;8;398
21555;34611;8;454
21556;3014;8;6081
21556;3014;8;398
21556;3014;8;147
21557;34612;36;380
21557;34612;36;381
21558;34613;36;379
21558;34613;36;380
21559;34614;36;380
21559;34614;36;381
21560;34636;8;8315
21561;34637;8;8315
21562;34640;8;9464
21563;34654;2;110
21563;34654;2;6981
21563;34654;2;122
21563;34654;2;91
21563;34654;2;103
21564;34655;36;380
21565;34657;10;6928
21566;34658;10;4030
21567;34659;10;4167
21568;34660;49;2392
21568;34660;49;700
21568;34660;49;694
21568;34660;49;695
21568;34660;49;726
21569;34668;3;132
21570;34669;118;6659
21571;34670;43;4930
21572;34670;44;1751
21573;34674;23;270
21573;34674;23;4440
21573;34674;23;6986
21573;34674;23;4439
21573;34674;23;6666
21573;34674;23;269
21573;34674;23;274
21573;34674;23;276
21574;34675;32;671
21574;34675;32;672
21574;34675;32;670
21575;34676;157;9465
21576;34677;8;138
21577;34679;43;926
21578;34679;44;928
21579;34680;45;1799
21580;34682;67;9468
21580;34682;67;9467
21581;34685;36;3455
21582;34685;41;8529
21583;34686;8;9469
21584;34686;36;380
21586;34689;8;138
21587;34690;158;8334
21588;34691;36;381
21590;34695;36;381
21591;34696;1;54
21591;34696;1;63
21591;34696;1;40
21591;34696;1;73
21592;34696;3;9138
21593;34697;3;152
21594;34697;1;73
21594;34697;1;54
21594;34697;1;63
21594;34697;1;40
21595;34698;3;82
21595;34698;3;65
21596;10803;1;136
21596;10803;1;144
21596;10803;1;146
21596;10803;1;7000
21596;10803;1;6988
21597;34699;3;9137
21597;34699;3;9471
21598;34699;1;54
21598;34699;1;63
21598;34699;1;40
21599;34700;23;4439
21599;34700;23;6666
21599;34700;23;4440
21599;34700;23;274
21599;34700;23;6986
21600;34700;3;152
21601;34701;3;152
21602;34701;23;4440
21602;34701;23;274
21602;34701;23;275
21602;34701;23;272
21602;34701;23;273
21603;34702;44;928
21604;34704;157;9472
21605;33608;11;8076
21606;34705;11;8076
21607;34705;5;98
21607;34705;5;322
21607;34705;5;87
21608;33330;3;1137
21608;33330;3;9473
21609;34710;3;109
21609;34710;3;4669
21609;34710;3;6908
21609;34710;3;132
21609;34710;3;2317
21610;34711;3;187
21610;34711;3;6826
21610;34711;3;2514
21611;34712;3;9474
21611;34712;3;65
21611;34712;3;6826
21612;34713;3;109
21612;34713;3;117
21612;34713;3;9717
21612;34713;3;132
21612;34713;3;2317
21612;34713;3;4669
21612;34713;3;9476
21612;34713;3;9248
21613;34714;3;4669
21613;34714;3;7448
21613;34714;3;109
21613;34714;3;9717
21614;34715;3;4669
21614;34715;3;9015
21614;34715;3;65
21614;34715;3;6908
21615;34716;3;187
21615;34716;3;9477
21615;34716;3;150
21615;34716;3;132
21615;34716;3;152
21615;34716;3;6826
21616;34740;58;3807
21616;34740;58;3806
21616;34740;58;4163
21617;34741;36;381
21618;34741;144;4691
21619;34742;8;2567
21620;34744;26;958
21621;34745;26;197
21622;34746;26;1134
21623;34747;3;9169
21624;34747;1;26
21624;34747;1;40
21624;34747;1;54
21624;34747;1;86
21624;34747;1;73
21624;34747;1;63
21625;34748;1;73
21625;34748;1;26
21625;34748;1;40
21625;34748;1;54
21625;34748;1;63
21625;34748;1;86
21626;30091;7;9478
21626;30091;7;9479
21627;34751;3;7948
21628;34751;2;6124
21628;34751;2;122
21628;34751;2;110
21628;34751;2;6981
21628;34751;2;6663
21628;34751;2;91
21628;34751;2;103
21629;34752;7;9478
21629;34752;7;9479
21630;34753;7;9478
21631;34757;28;9480
21632;34758;28;9481
21633;34760;8;8315
21635;34761;8;8315
21636;34762;29;8687
21637;34762;3;132
21638;34773;5;98
21638;34773;5;108
21638;34773;5;115
21638;34773;5;118
21639;34773;11;8076
21640;34774;132;9483
21641;34777;58;814
21641;34777;58;803
21641;34777;58;800
21641;34777;58;7291
21642;34784;8;3623
21643;34785;8;3623
21644;34791;8;161
21645;34794;1;54
21645;34794;1;63
21645;34794;1;40
21645;34794;1;73
21646;34794;3;8329
21646;34794;3;2157
21647;34799;1;40
21647;34799;1;63
21648;34800;1;5816
21649;34801;1;5816
21650;34804;3;9490
21650;34804;3;9489
21651;34805;3;9821
21651;34805;3;10946
21651;34805;3;10945
21651;34805;3;9492
21651;34805;3;9820
21651;34805;3;9493
21651;34805;3;11730
21651;34805;3;9491
21652;34807;44;2481
21653;34812;49;700
21653;34812;49;694
21653;34812;49;695
21653;34812;49;726
21654;34813;49;726
21654;34813;49;700
21654;34813;49;694
21654;34813;49;695
21655;34814;49;694
21655;34814;49;700
21655;34814;49;695
21655;34814;49;726
21656;34815;1;54
21656;34815;1;63
21656;34815;1;73
21657;34820;3;109
21658;34824;48;691
21658;34824;48;842
21658;34824;48;843
21659;34825;158;9494
21660;34826;8;398
21660;34826;8;106
21660;34826;8;76
21660;34826;8;147
21661;34828;11;4571
21662;34830;1;63
21663;34833;8;8934
21664;34834;3;9497
21665;34839;157;8190
21666;34840;157;8190
21667;34845;3;6826
21667;34845;3;152
21668;34846;3;6826
21668;34846;3;152
21669;34847;81;9503
21669;34847;81;11304
21669;34847;81;9504
21670;34848;81;9647
21670;34848;81;9504
21671;34849;3;6826
21671;34849;3;150
21671;34849;3;132
21672;28957;3;156
21672;28957;3;1137
21673;34855;3;132
21673;34855;3;6826
21674;34861;7;9507
21674;34861;7;9508
21675;34862;8;9163
21676;34863;8;398
21676;34863;8;161
21677;34864;36;6929
21678;34864;145;8064
21679;34867;46;1117
21680;34868;3;132
21681;34869;3;9509
21682;34871;3;368
21683;34872;33;343
21683;34872;33;342
21683;34872;33;344
21683;34872;33;341
21684;34873;32;327
21684;34873;32;323
21684;34873;32;7006
21684;34873;32;329
21685;34873;3;9510
21686;34874;32;327
21686;34874;32;329
21686;34874;32;323
21687;34875;32;323
21687;34875;32;327
21687;34875;32;7006
21687;34875;32;329
21688;34876;3;61
21689;34876;32;327
21689;34876;32;323
21689;34876;32;7006
21689;34876;32;329
21690;34877;32;7006
21690;34877;32;329
21690;34877;32;323
21690;34877;32;327
21691;34878;32;323
21691;34878;32;327
21692;34879;32;329
21692;34879;32;323
21692;34879;32;327
21693;34880;3;117
21694;34880;32;327
21694;34880;32;323
21694;34880;32;329
21695;34892;26;958
21695;34892;26;9511
21696;34893;26;9512
21697;29569;7;9479
21697;29569;7;9478
21698;34897;13;8604
21698;34897;13;9513
21698;34897;13;45
21699;34901;28;9514
21700;33070;44;939
21700;33070;44;1777
21701;34903;44;1751
21702;34904;44;939
21703;34905;8;6825
21704;34906;8;69
21705;34908;46;4959
21706;34910;36;4887
21707;34910;41;8522
21708;34910;144;4691
21709;34911;8;8315
21710;34912;8;6825
21711;34916;1;40
21711;34916;1;54
21712;34917;3;6888
21712;34917;3;132
21713;34920;11;8290
21715;34923;11;8662
21716;34924;57;1017
21717;34924;3;11484
21717;34924;3;9519
21718;34925;3;9519
21719;34926;9;8535
21720;34927;9;8535
21720;34927;9;8537
21721;34928;3;9520
21722;34929;3;9521
21722;34929;3;9522
21723;34933;8;138
21724;34934;8;2164
21725;34935;43;1746
21726;34942;58;655
21726;34942;58;1384
21726;34942;58;656
21727;34943;58;862
21727;34943;58;1669
21728;34944;3;11146
21728;34944;3;9523
21728;34944;3;9524
21729;34945;3;9525
21729;34945;3;9527
21729;34945;3;11470
21729;34945;3;9526
21729;34945;3;11512
21730;34946;3;9523
21730;34946;3;11470
21730;34946;3;9527
21731;34947;3;9530
21731;34947;3;9613
21732;34948;3;9531
21732;34948;3;9532
21733;34949;3;9533
21733;34949;3;9534
21733;34949;3;9736
21734;34950;3;11143
21734;34950;3;9533
21734;34950;3;9736
21734;34950;3;9535
21734;34950;3;9534
21734;34950;3;11424
21735;34951;3;9536
21737;34961;58;807
21738;34966;2;91
21738;34966;2;103
21738;34966;2;6125
21738;34966;2;6981
21738;34966;2;110
21738;34966;2;6124
21738;34966;2;122
21738;34966;2;130
21738;34966;2;6663
21740;34967;58;9538
21740;34967;58;9537
21740;34967;58;9539
21740;34967;58;9584
21741;34969;83;1478
21741;34969;83;11104
21743;34971;83;9543
21743;34971;83;1478
21743;34971;83;11106
21744;34977;8;9544
21745;34978;65;9545
21745;34978;65;9546
21746;34979;80;9548
21747;34980;80;9547
21747;34980;80;9549
21747;34980;80;9550
21748;34981;58;803
21748;34981;58;806
21749;34984;2;164
21750;34985;2;6981
21750;34985;2;91
21750;34985;2;103
21750;34985;2;110
21751;14748;41;4890
21752;34988;8;95
21753;22417;157;8691
21754;34989;36;382
21755;34990;44;5775
21756;34993;36;380
21757;34995;58;656
21758;35004;1;26
21758;35004;1;40
21758;35004;1;54
21758;35004;1;63
21758;35004;1;73
21759;35005;2;9428
21759;35005;2;9562
21760;35007;1;54
21760;35007;1;63
21760;35007;1;40
21760;35007;1;73
21761;35008;1;26
21761;35008;1;40
21761;35008;1;54
21761;35008;1;63
21761;35008;1;86
21761;35008;1;94
21761;35008;1;73
21762;35009;1;73
21762;35009;1;40
21762;35009;1;54
21762;35009;1;63
21763;35010;24;291
21763;35010;24;292
21763;35010;24;295
21763;35010;24;296
21763;35010;24;293
21763;35010;24;294
21764;35011;3;9563
21765;35011;1;73
21765;35011;1;94
21765;35011;1;63
21765;35011;1;297
21765;35011;1;86
21765;35011;1;54
21765;35011;1;40
21765;35011;1;26
21766;35012;23;270
21766;35012;23;278
21766;35012;23;274
21766;35012;23;272
21766;35012;23;276
21766;35012;23;269
21766;35012;23;271
21766;35012;23;275
21766;35012;23;273
21766;35012;23;277
21767;35013;23;275
21767;35013;23;273
21767;35013;23;277
21767;35013;23;269
21767;35013;23;271
21767;35013;23;274
21767;35013;23;272
21767;35013;23;276
21767;35013;23;270
21767;35013;23;278
21768;35014;2;88
21768;35014;2;91
21768;35014;2;103
21768;35014;2;116
21768;35014;2;110
21768;35014;2;6124
21768;35014;2;122
21769;35014;3;9564
21770;35015;3;6891
21771;35015;23;269
21772;35016;1;54
21772;35016;1;63
21772;35016;1;86
21772;35016;1;73
21772;35016;1;40
21773;35016;3;117
21774;35017;1;73
21774;35017;1;54
21774;35017;1;63
21774;35017;1;86
21774;35017;1;40
21775;35017;3;9566
21776;35018;1;54
21776;35018;1;63
21776;35018;1;86
21776;35018;1;73
21776;35018;1;40
21777;35018;3;9565
21778;35019;24;293
21778;35019;24;292
21778;35019;24;295
21778;35019;24;294
21779;35020;3;9567
21781;35022;109;2282
21782;35023;32;329
21782;35023;32;323
21782;35023;32;327
21783;35024;3;9568
21784;35024;32;327
21784;35024;32;329
21784;35024;32;323
21785;35039;23;276
21785;35039;23;274
21785;35039;23;4442
21785;35039;23;277
21785;35039;23;6666
21785;35039;23;4439
21785;35039;23;6986
21785;35039;23;4440
21786;35040;121;2753
21786;35040;121;10752
21786;35040;121;10753
21786;35040;121;2734
21786;35040;121;9570
21786;35040;121;9571
21786;35040;121;9569
21787;35041;23;270
21787;35041;23;6666
21787;35041;23;4439
21787;35041;23;6986
21787;35041;23;274
21787;35041;23;4440
21788;35042;23;272
21788;35042;23;276
21788;35042;23;4440
21788;35042;23;6986
21788;35042;23;6666
21788;35042;23;277
21788;35042;23;270
21788;35042;23;278
21788;35042;23;274
21789;35043;1;54
21789;35043;1;63
21789;35043;1;40
21789;35043;1;73
21790;35044;121;11471
21790;35044;121;9573
21790;35044;121;3046
21790;35044;121;11729
21791;35045;121;2787
21792;35046;121;2978
21793;35047;1;73
21793;35047;1;40
21793;35047;1;54
21793;35047;1;63
21793;35047;1;86
21794;35048;1;63
21794;35048;1;40
21794;35048;1;73
21794;35048;1;54
21794;35048;1;86
21795;35049;1;297
21795;35049;1;40
21795;35049;1;26
21795;35049;1;54
21795;35049;1;86
21795;35049;1;73
21795;35049;1;9575
21795;35049;1;63
21795;35049;1;94
21796;35050;1;54
21796;35050;1;63
21796;35050;1;86
21796;35050;1;94
21796;35050;1;40
21796;35050;1;73
21797;35051;1;73
21797;35051;1;40
21797;35051;1;54
21797;35051;1;63
21797;35051;1;86
21797;35051;1;94
21798;35052;3;152
21798;35052;3;65
21799;35052;1;73
21799;35052;1;40
21799;35052;1;54
21799;35052;1;63
21799;35052;1;86
21800;35053;1;54
21800;35053;1;63
21800;35053;1;86
21800;35053;1;26
21800;35053;1;40
21800;35053;1;73
21801;35054;3;152
21802;35054;1;73
21802;35054;1;40
21802;35054;1;54
21802;35054;1;63
21802;35054;1;86
21804;35056;158;8625
21805;35057;3;237
21806;35059;36;381
21806;35059;36;380
21807;31887;36;6929
21808;31887;145;8064
21808;31887;145;8180
21809;35060;141;9186
21809;35060;141;9684
21810;35063;157;8759
21810;35063;157;8691
21811;35067;8;138
21812;35068;22;259
21812;35068;22;260
21812;35068;22;261
21813;35068;3;61
21814;35069;10;4418
21815;35070;10;9579
21816;34871;32;329
21816;34871;32;327
21816;34871;32;323
21817;35071;3;132
21818;35072;8;186
21819;35073;22;263
21819;35073;22;4156
21821;35074;22;260
21821;35074;22;258
21821;35074;22;259
21822;35075;8;2567
21823;12201;158;7968
21824;12584;11;4571
21825;35076;47;1263
21826;35076;48;2468
21826;35076;48;690
21826;35076;48;689
21827;35077;48;689
21828;35081;58;8010
21829;35082;58;8010
21830;35083;28;9580
21831;2812;28;9580
21832;22405;3;302
21832;22405;3;5805
21833;35085;8;8315
21834;30394;157;8190
21835;35087;44;1754
21836;35090;36;379
21836;35090;36;380
21837;3401;51;9586
21837;3401;51;9585
21837;3401;51;1502
21837;3401;51;9583
21838;35093;80;1366
21838;35093;80;2391
21839;35095;80;1361
21839;35095;80;1366
21839;35095;80;2391
21840;35096;80;9587
21840;35096;80;9588
21840;35096;80;9589
21840;35096;80;9598
21841;35097;80;9589
21841;35097;80;9588
21841;35097;80;9587
21842;35101;80;9598
21842;35101;80;9587
21842;35101;80;9588
21842;35101;80;9589
21843;35102;80;9588
21844;35103;80;9587
21844;35103;80;9588
21845;35104;51;2378
21845;35104;51;6728
21846;35105;51;775
21847;35108;1;54
21847;35108;1;63
21847;35108;1;40
21847;35108;1;73
21848;35109;1;73
21848;35109;1;40
21848;35109;1;54
21848;35109;1;63
21848;35109;1;86
21849;35110;3;9590
21850;35114;158;8571
21851;35115;158;8571
21852;35119;9;1526
21852;35119;9;1124
21852;35119;9;5253
21852;35119;9;7575
21853;35120;9;7575
21853;35120;9;5253
21853;35120;9;1124
21853;35120;9;1526
21854;35121;9;1124
21854;35121;9;5253
21854;35121;9;7575
21855;35122;10;2313
21856;35123;9;9591
21857;35124;9;9591
21858;35126;36;380
21859;35129;45;9592
21860;35130;11;9593
21861;35132;10;3
21861;35132;10;1540
21862;35136;8;6825
21863;35138;8;186
21864;35139;1;40
21865;35151;44;1752
21866;35152;44;1752
21867;35159;58;5754
21867;35159;58;5238
21868;31947;145;8064
21869;35164;8;9594
21870;35166;36;380
21871;35167;5;6700
21871;35167;5;67
21871;35167;5;87
21871;35167;5;98
21871;35167;5;6820
21872;35167;11;7902
21873;35168;36;3458
21873;35168;36;379
21874;35169;36;380
21875;35170;141;6281
21875;35170;141;9596
21875;35170;141;9597
21876;35171;80;9599
21876;35171;80;9587
21877;35172;45;5217
21878;35174;3;18
21878;35174;3;9600
21879;35174;23;269
21879;35174;23;272
21879;35174;23;6668
21879;35174;23;4440
21879;35174;23;275
21879;35174;23;270
21879;35174;23;273
21880;35175;3;7540
21880;35175;3;65
21881;35176;3;65
21881;35176;3;7540
21882;35176;1;54
21882;35176;1;63
21882;35176;1;40
21882;35176;1;73
21883;35177;141;6269
21883;35177;141;4614
21883;35177;141;6260
21883;35177;141;4862
21884;35179;1;73
21884;35179;1;40
21884;35179;1;54
21884;35179;1;63
21884;35179;1;86
21885;35180;60;1172
21886;35180;141;4862
21886;35180;141;4614
21886;35180;141;6260
21886;35180;141;6269
21887;35181;60;1172
21888;35181;141;6269
21888;35181;141;4862
21888;35181;141;4614
21888;35181;141;6260
21890;35182;141;9601
21890;35182;141;10241
21890;35182;141;6263
21890;35182;141;4615
21890;35182;141;9602
21890;35182;141;9603
21890;35182;141;10240
21891;35183;80;5395
21891;35183;80;5398
21891;35183;80;5396
21891;35183;80;5397
21892;35184;13;254
21893;35187;65;9605
21893;35187;65;9606
21893;35187;65;9604
21894;35188;65;9605
21894;35188;65;9606
21894;35188;65;9604
21895;35189;44;1751
21896;35190;1;26
21896;35190;1;40
21896;35190;1;54
21896;35190;1;63
21896;35190;1;86
21896;35190;1;73
21897;35191;1;63
21897;35191;1;94
21897;35191;1;73
21897;35191;1;54
21897;35191;1;86
21897;35191;1;26
21897;35191;1;40
21898;35192;1;63
21898;35192;1;73
21898;35192;1;54
21898;35192;1;86
21898;35192;1;26
21898;35192;1;40
21899;35192;3;9607
21900;35190;3;5807
21901;35191;3;61
21902;35194;3;9608
21903;35194;1;26
21903;35194;1;40
21903;35194;1;54
21903;35194;1;63
21903;35194;1;86
21903;35194;1;73
21904;35195;3;9609
21905;35195;1;26
21905;35195;1;40
21905;35195;1;54
21905;35195;1;86
21905;35195;1;73
21905;35195;1;63
21905;35195;1;94
21906;35196;3;61
21907;35196;1;73
21907;35196;1;54
21907;35196;1;63
21907;35196;1;86
21907;35196;1;94
21907;35196;1;40
21908;35197;3;7540
21908;35197;3;9608
21909;35197;1;73
21909;35197;1;26
21909;35197;1;40
21909;35197;1;54
21909;35197;1;63
21910;35198;3;61
21911;35198;1;73
21911;35198;1;40
21911;35198;1;54
21911;35198;1;63
21911;35198;1;86
21912;35199;3;18
21913;35199;1;26
21913;35199;1;40
21913;35199;1;54
21913;35199;1;86
21913;35199;1;73
21913;35199;1;63
21914;35202;23;275
21914;35202;23;273
21914;35202;23;277
21914;35202;23;269
21914;35202;23;271
21914;35202;23;274
21914;35202;23;272
21914;35202;23;276
21914;35202;23;270
21914;35202;23;278
21915;35203;1;63
21915;35203;1;40
21915;35203;1;73
21915;35203;1;54
21915;35203;1;86
21916;35204;1;54
21916;35204;1;63
21916;35204;1;86
21916;35204;1;40
21916;35204;1;73
21917;35209;1;54
21917;35209;1;86
21917;35209;1;40
21917;35209;1;73
21917;35209;1;63
21918;35210;1;40
21918;35210;1;54
21918;35210;1;63
21918;35210;1;73
21919;35211;1;54
21919;35211;1;63
21919;35211;1;86
21919;35211;1;73
21919;35211;1;40
21920;35212;23;271
21920;35212;23;272
21920;35212;23;276
21920;35212;23;274
21920;35212;23;278
21920;35212;23;270
21920;35212;23;273
21920;35212;23;275
21921;35213;3;18
21922;35213;1;73
21922;35213;1;40
21922;35213;1;54
21922;35213;1;63
21923;35214;1;54
21923;35214;1;63
21923;35214;1;86
21923;35214;1;40
21923;35214;1;73
21924;35215;1;63
21924;35215;1;40
21924;35215;1;73
21924;35215;1;54
21924;35215;1;86
21925;35216;1;63
21925;35216;1;73
21925;35216;1;40
21925;35216;1;26
21925;35216;1;54
21925;35216;1;86
21926;35219;33;346
21926;35219;33;347
21927;35220;23;278
21927;35220;23;270
21927;35220;23;272
21927;35220;23;276
21927;35220;23;274
21927;35220;23;269
21927;35220;23;271
21927;35220;23;273
21927;35220;23;277
21927;35220;23;275
21928;35222;23;2135
21929;35229;17;614
21930;35230;43;9611
21931;34947;58;9612
21931;34947;58;9614
21932;35232;58;9612
21932;35232;58;9614
21933;35232;9;9615
21933;35232;9;9616
21934;35233;3;6831
21934;35233;3;9732
21934;35233;3;237
21935;35233;49;730
21935;35233;49;700
21935;35233;49;698
21935;35233;49;699
21936;35234;8;6825
21937;35235;8;7958
21938;35236;8;8482
21939;35245;158;7964
21940;35246;8;69
21941;35249;157;9617
21942;35250;157;9618
21943;35251;11;4571
21944;35253;3;92
21944;35253;3;4669
21944;35253;3;132
21945;35254;43;1782
21946;35256;3;237
21947;35256;1;73
21947;35256;1;40
21947;35256;1;54
21947;35256;1;63
21948;35257;36;380
21949;35257;147;4895
21950;35258;8;398
21950;35258;8;6080
21950;35258;8;76
21951;35260;2;122
21951;35260;2;130
21951;35260;2;6124
21951;35260;2;110
21951;35260;2;6981
21951;35260;2;6125
21951;35260;2;91
21951;35260;2;103
21951;35260;2;6663
21953;35263;46;9621
21954;35264;1;40
21955;35265;1;40
21956;35268;58;9622
21957;35270;8;398
21958;35271;81;9624
21958;35271;81;10413
21959;35272;81;10412
21959;35272;81;9624
21959;35272;81;10526
21959;35272;81;10413
21960;35273;2;642
21961;35276;36;381
21964;35281;44;928
21965;35283;60;1200
21967;35285;60;1466
21968;22402;41;4888
21969;35293;3;185
21970;35293;1;63
21970;35293;1;73
21970;35293;1;54
21970;35293;1;86
21970;35293;1;26
21970;35293;1;40
21971;35294;23;270
21971;35294;23;2135
21971;35294;23;4440
21971;35294;23;272
21971;35294;23;6666
21971;35294;23;269
21972;35295;1;73
21972;35295;1;40
21972;35295;1;54
21972;35295;1;63
21972;35295;1;86
21973;35296;3;4669
21974;35296;23;272
21974;35296;23;276
21974;35296;23;274
21974;35296;23;270
21974;35296;23;273
21974;35296;23;277
21974;35296;23;4440
21974;35296;23;275
21975;35297;2;91
21976;35298;1;73
21976;35298;1;355
21976;35298;1;54
21976;35298;1;63
21976;35298;1;26
21976;35298;1;40
21977;35299;3;185
21977;35299;3;8595
21978;35299;24;292
21978;35299;24;295
21978;35299;24;293
21978;35299;24;294
21979;35300;24;294
21979;35300;24;293
21979;35300;24;292
21979;35300;24;295
21979;35300;24;296
21980;35301;23;270
21980;35301;23;272
21980;35301;23;273
21980;35301;23;2135
21980;35301;23;269
21980;35301;23;271
21981;35302;1;63
21981;35302;1;73
21981;35302;1;26
21981;35302;1;40
21981;35302;1;355
21981;35302;1;54
21982;35303;1;364
21982;35303;1;4443
21982;35303;1;361
21982;35303;1;363
21982;35303;1;360
21982;35303;1;365
21983;35304;3;61
21984;35304;1;365
21984;35304;1;360
21984;35304;1;361
21984;35304;1;363
21985;35305;3;9628
21986;35305;1;40
21986;35305;1;54
21986;35305;1;63
21986;35305;1;86
21986;35305;1;73
21987;35306;3;183
21988;35306;1;54
21988;35306;1;63
21988;35306;1;40
21988;35306;1;73
21989;35307;3;169
21990;35307;1;40
21990;35307;1;54
21990;35307;1;63
21990;35307;1;73
21991;35308;8;191
21992;35309;5;74
21993;35309;103;9629
21994;35309;11;8076
21995;35314;36;383
21996;35314;41;4888
21997;35315;131;3451
21997;35315;131;10012
21997;35315;131;3446
21997;35315;131;10013
21997;35315;131;8213
21997;35315;131;9328
21997;35315;131;3435
21997;35315;131;3442
21997;35315;131;3449
21998;35316;8;398
21999;35317;157;8691
22000;35318;158;9630
22003;35328;44;9632
22004;35330;49;700
22004;35330;49;697
22004;35330;49;7170
22004;35330;49;726
22004;35330;49;695
22004;35330;49;696
22005;35331;65;9635
22005;35331;65;1805
22005;35331;65;1838
22005;35331;65;1707
22006;35338;58;656
22007;35339;3;8431
22008;35340;3;9639
22009;35341;3;18
22010;35342;3;9640
22011;35343;3;9641
22012;35344;65;1805
22013;35344;3;8627
22013;35344;3;8630
22014;35345;65;1809
22015;35345;9;9643
22015;35345;9;9018
22015;35345;9;9644
22017;35346;132;3637
22017;35346;132;3636
22018;35347;3;37
22019;35347;4;79
22019;35347;4;9645
22020;35347;2;6981
22020;35347;2;110
22020;35347;2;6124
22020;35347;2;122
22020;35347;2;6663
22020;35347;2;91
22020;35347;2;103
22021;35351;36;381
22022;35351;8;7959
22023;35361;3;415
22023;35361;3;6831
22024;35363;60;1200
22024;35363;60;1466
22025;35364;60;1200
22025;35364;60;1466
22026;35365;60;1200
22026;35365;60;1466
22027;35366;8;27
22028;35368;8;27
22029;35373;81;9648
22029;35373;81;9649
22030;31106;3;9650
22031;35379;1;54
22031;35379;1;63
22031;35379;1;86
22031;35379;1;73
22031;35379;1;40
22032;35379;3;6831
22033;35380;3;9651
22034;35380;1;86
22034;35380;1;73
22034;35380;1;63
22034;35380;1;26
22034;35380;1;40
22034;35380;1;54
22035;35381;3;9652
22036;35381;1;9657
22036;35381;1;9656
22036;35381;1;9658
22036;35381;1;9654
22036;35381;1;9655
22037;35382;3;9659
22038;35382;1;9656
22038;35382;1;9658
22038;35382;1;9654
22038;35382;1;9655
22038;35382;1;9657
22042;35385;17;20
22043;35388;33;345
22043;35388;33;346
22043;35388;33;347
22043;35388;33;348
22044;35389;8;191
22046;35395;40;571
22047;35396;40;571
22048;35397;8;398
22049;35398;43;2473
22052;35403;8;2568
22053;35404;11;7450
22054;35402;11;7450
22055;35405;44;9661
22056;35408;22;8686
22056;35408;22;263
22057;35409;22;8686
22057;35409;22;263
22058;34869;22;3179
22058;34869;22;359
22059;35410;8;7958
22060;35414;32;323
22060;35414;32;327
22060;35414;32;329
22060;35414;32;6250
22060;35414;32;326
22060;35414;32;4519
22060;35414;32;333
22061;35415;3;4669
22062;35415;2;110
22062;35415;2;6981
22062;35415;2;122
22062;35415;2;91
22062;35415;2;103
22062;35415;2;6663
22063;35416;2;122
22065;35378;3;6888
22065;35378;3;560
22066;35419;158;9662
22067;35435;26;9663
22069;35437;8;8315
22070;35438;8;9664
22071;35439;8;13
22072;35442;7;32
22073;35442;1;73
22073;35442;1;26
22073;35442;1;40
22073;35442;1;54
22073;35442;1;63
22073;35442;1;86
22074;35443;3;368
22074;35443;3;152
22075;35443;1;54
22075;35443;1;63
22075;35443;1;40
22075;35443;1;73
22076;35444;3;18
22077;35444;1;73
22077;35444;1;40
22077;35444;1;63
22077;35444;1;94
22077;35444;1;54
22077;35444;1;86
22078;35445;3;9665
22079;35445;1;54
22079;35445;1;63
22079;35445;1;26
22079;35445;1;40
22080;35446;8;8315
22081;35448;3;8511
22081;35448;3;8652
22081;35448;3;8837
22081;35448;3;9666
22081;35448;3;9668
22081;35448;3;7925
22081;35448;3;608
22081;35448;3;9667
22081;35448;3;10763
22082;35449;1;63
22082;35449;1;54
22083;35450;5;67
22084;35459;11;8076
22085;35459;5;6077
22085;35459;5;108
22085;35459;5;115
22085;35459;5;87
22086;35460;157;9405
22087;35461;23;270
22087;35461;23;275
22087;35461;23;272
22087;35461;23;273
22087;35461;23;269
22087;35461;23;271
22087;35461;23;274
22088;35465;8;398
22089;35471;1;26
22089;35471;1;40
22089;35471;1;54
22089;35471;1;63
22090;35471;3;9670
22091;35472;5;98
22091;35472;5;108
22091;35472;5;96
22092;33550;3;9671
22092;33550;3;100
22093;7249;3;4669
22093;7249;3;185
22094;35475;3;4669
22095;35475;1;73
22095;35475;1;40
22095;35475;1;54
22095;35475;1;63
22095;35475;1;86
22096;35476;3;9675
22096;35476;3;9674
22097;35477;3;9676
22098;35479;3;4669
22099;35480;3;4669
22100;35481;3;9677
22101;35482;3;100
22101;35482;3;9678
22103;35482;1;9679
22103;35482;1;365
